,x,y,idEditais,autuado,nrEdital,anoEdital,siglaLicitante,nomeLicitante,dtPublicacao,nrDodf,anoDodf,dtAbertura,modalidadeLicitacao,vrEstimado,prazo,prazoAbertura,tpPrazo,ementaObj,descObjeto,nrgdf,anogdf,classifObjeto,label
0,-14.7389555,25.403510999999998,8267,NÃO,100,2017,CAESB,Companhia de Saneamento do Distrito Federal,2017-06-26,1.0,2020.0,2017-07-07 00:00:00,PREG?O ELETR?NICO,454704.96,,9.0,DIAS,AQUISIÇÃO DE MOTORES ELÉTRICOS,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO PE Nº 100/2017. PROCESSO 092.0006793/2016. OBJETO: Aquisição de 18 (dezoito) motores elétricos de baixa tensão para uso em diversas unidades operacionais da CAESB, conforme definido nas Especificações Técnicas, no anexo II do Edital. Tipo da Licitação: Menor Preço. VALOR ESTIMADO: R$ 454.704,96; DOTAÇÃO ORÇAMENTÁRIA: Convênio nº 3168/OC-BR; FONTE DE RECURSO: BID. VIGÊNCIA: 180 dias. PRAZO DE ENTREGA: 120 dias consecutivos. ABERTURA: 07/07/2017, às 09 horas no site www.comprasnet.gov.br (UASG: 974200). INFORMAÇÕES: O edital e seus anexos encontram-se disponíveis nos sites: www.comprasnet.gov.br ou www.caesb.df.gov.br - menu Licitações, a partir do dia 26/06/2017. Fone: (61) 3213-7130, E-mail: licitacao@caesb.df.gov.br. Em 23 de junho de 2017 SILVIO SANTOS GONÇALVES SOARES Pregoeiro",,,AQUISIÇÃO (OUTROS),Unlabeled
1,-3.6313657999999998,14.509784,16880,NÃO,39,2019,SSP,Secretaria de Estado de Segurança Pública do Distrito Federal,2020-01-02,1.0,2020.0,2020-01-16 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),,,10.0,DIAS,MATERIAIS HIDRÁULICOS,"AVISO DE ABERTURA DE LICITAÇÃO - SRP PREGÃO ELETRÔNICO Nº 39/2019-SSPDF Processo: 00050-00035059/2019-51. Tipo: Menor Preço. Objeto: Registro de Preços para futura aquisição de materiais para manutenção e conservação de bens imóveis (materiais hidráulicos), para atender demandas da Secretaria de Estado de Segurança Pública do Distrito Federal. VALOR ESTIMADO: Sigiloso para as empresas e será aberto após o encerramento da etapa de lances. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da assinatura do contrato. Vigência da ata: 12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA DA SESSÃO PÚBLICA: 16/01/2020 às 9:30 horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital está disponível no endereço acima e no http://www.ssp.df.gov.br/licitacoes/. Brasília/DF, 31 de dezembro de 2019. GABRIELLA ALVES DA CUNHA Pregoeira

LICITAÇÃO COM VALOR ABAIXO DO VALOR DE ALÇADA PARA AUTUAÇÃO - ENVIADO POR MEIO DE ENDEREÇO ELETRÔNICO.",,,AQUISIÇÃO (OUTROS),Unlabeled
2,17.424093,21.262825,16882,NÃO,2,2020,SES,Secretaria  de Estado de Saúde do Distrito Federal,2020-01-03,2.0,2020.0,2020-01-15 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),4000245.68,,8.0,DIAS,CEFAZOLINA SODICA PO PARA SOLUCAO INJETAVEL...,"PREGÃO ELETRÔNICO POR SRP Nº 02/2020 UASG 926119 Objeto: Aquisição regular do medicamento CEFAZOLINA SODICA PO PARA SOLUCAO INJETAVEL 1 G FRASCO AMPOLA e outros, em sistema de registro de preços, para atender às necessidades da Secretaria de Saúde - DF, conforme especificações e quantitativos constantes no Anexo I do Edital. Processo SEI nº: 00060-00298806/2019-22. Total de 16 itens (ampla concorrência, cota reservada e itens exclusivos às ME/EPP). Valor Estimado: R$ 4.000.245,68. Edital e Cadastro das Propostas: a partir de 03/01/2020. Abertura das Propostas: 15/01/2020 às 09 horas, horário de Brasília, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem ônus, no site ou com ônus no endereço: SAIN Setor de Áreas Isoladas Norte - Parque Rural s/nº - Asa Norte - Bloco ""A"", 1° andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF. JULIANA ARAÚJO E SOUZA Pregoeira",,,AQUISIÇÃO (OUTROS),Unlabeled
3,-17.706167,18.25048,16883,SIM,1165,2019,CEB,Companhia Energética de Brasília,2020-01-03,2.0,2020.0,2020-01-24 00:00:00,,26242515.0,,15.0,DIAS,MANUTENÇÃO PREVENTIVA E CORRETIVA REDES-NOVA DATA,"AVISO DE LICITAÇÃO LICITAÇÃO CEB-D Nº 001-S01165/2019 Processo: 00310-00011166/2018-12. Objeto: CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM REDES AÉREAS DE DISTRIBUIÇÃO, ENERGIZADAS OU DESERNEGIZADAS, NAS TENSÕES DE 0 ATÉ 15 KV, EM TODO O DISTRITO FEDERAL, CONFORME PROJETO BÁSICO Nº 001/2019 - GRMR. Abertura: 24/01/2019, às 10h. Prazo de vigência: 30 (Trinta) meses. Valor global estimado: R$ 26.242.515,00 (vinte e seis milhões, duzentos e quarenta e dois mil e quinhentos e quinze reais). O Edital poderá ser adquirido no Portal de Compras da CEB Distribuição (http://compras.ceb.com.br). Demais informações, pelos telefones 3465- 9012/9297. Brasília/DF, 30 de dezembro de 2019. MARCELO ANDRADE CRUZ Presidente da Comissão

Diário Oficial do Distrito Federal Nº 16, quinta-feira, 23 de janeiro de 2020
AVISO DE PRORROGAÇÃO LIC SERVIÇOS CEB-D Nº 001-S01165/2019 - (ELETRÔNICO) Processo SEI: 00310-00011166/2018-12. Objeto CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM REDES AÉREAS",,,SERVIÇOS (OUTROS),Unlabeled
4,17.461803,21.309677,16884,NÃO,1,2020,SES,Secretaria  de Estado de Saúde do Distrito Federal,2020-01-03,2.0,2020.0,2020-01-15 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),936828.6,,8.0,DIAS,AQUISIÇÃO REGULAR DO MEDICAMENTO CICLOFOSFAMIDA,"AVISO DE ABERTURA PREGÃO ELETRÔNICO POR SRP Nº 01/2020 UASG 926119 Objeto: Aquisição regular do medicamento CICLOFOSFAMIDA e outros em sistema de registro de preços, para atender a demanda da Secretaria de Saúde - DF, conforme especificações e quantitativos constantes no anexo I do edital. Processo SEI nº 00060-00372618/2019-73. Total de 10 itens (Ampla concorrência com cotas e exclusividade às ME/EPP). Valor estimado R$ 936.828,6034. Cadastro das Propostas: a partir de 03/01/2020. Abertura das Propostas: 15/01/2020, às 09:00 horas, horário de Brasília, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem ônus, no site ou com ônus no endereço: SAIN Setor de Áreas Isoladas Norte - Parque Rural s/nº - Asa Norte - Bloco ""A"", 1° andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF. CERIZE HELENA SOUZA SALES Pregoeira",,,AQUISIÇÃO (OUTROS),Unlabeled
5,-16.905949,18.571098000000006,16888,NÃO,1178,2019,CEB,Companhia Energética de Brasília,2020-01-08,5.0,2020.0,2020-01-17 00:00:00,PREG?O ELETR?NICO,1154905.21,,7.0,DIAS,EQUIPAMENTOS PARA SISTEMA DE AUTOMAÇÃO-NOVA DATA,"AVISO DE LICITAÇÃO LIC AQUISIÇÃO CEB-DIS Nº 001-G-1178/2019 - ELETRÔNICO Processo:00310-00005302/2019-16. Objeto: AQUISIÇÃO DE EQUIPAMENTOS PARA O SISTEMA DE AUTOMAÇÃO DE SUBESTAÇÕES - CONCENTRADOR (GATEWAY DE SUBESTAÇÃO), GPS E MÓDULO DE IO, CONFORME ESPECIFICAÇÕES TÉCNICAS nº 01, 02 e 03 de 2019 - GEMA. Abertura: 17/01/2020 às 10h. Valor global estimado: R$ 1.154.905,21 (um milhão, cento e cinquenta e quatro mil, novecentos e cinco reais e vinte e um centavos). O Edital poderá ser adquirido no Portal de Compras da CEB Distribuição (http://compras.ceb.com.br). Demais informações pelo telefone (61) 3465-9012. Brasília/DF, 06 de janeiro de 2020. MARCELO ANDRADE CRUZ Presidente da Comissão

Diário Oficial do Distrito Federal Nº 7, sexta-feira, 10 de janeiro de 2020
AVISO DE PRORROGAÇÃO LIC AQUISIÇÃO CEB-DIS Nº 001-G-1178/2019 - ELETRÔNICO Processo: 00310-00005302/2019-16. Objeto: AQUISIÇÃO DE EQUIPAMENTOS PARA O SISTEMA DE AUTOMAÇÃO DE SUBESTAÇÕES - CONCENTRADOR (GATEWAY DE SUBESTAÇÃO), GPS E MÓDULO DE IO, C",,,AQUISIÇÃO (OUTROS),Unlabeled
6,-11.743234,19.818565,16889,NÃO,90,2019,BRB,Banco de Brasília S/A,2020-01-09,9.0,2020.0,2020-01-31 00:00:00,PREG?O ELETR?NICO,,,16.0,DIAS,EXPANSÃO DE CAPACIDADE DO SUBSISTEMA -NOVA DATA,"AVISO DO PREGÃO ELETRÔNICO Nº 090/2019 O BRB - BANCO DE BRASÍLIA S.A. torna pública a data de realização do Pregão Eletrônico nº 090/2019. Data, horário e endereço eletrônico para abertura: 31/01/2020, às 11h (horário de Brasília), www.comprasgovernamentais.gov.br. Objeto: Expansão de capacidade e processamento do subsistema de discos High-End - Marca Hitachi - Modelo Hitachi G1000. O valor estimado está em conformidade com o Art. 34 da Lei nº 13.303/2016. Local de obtenção do edital: www.comprasgove r n a m e n t a i s . g o v. b r. UASG: 925008. Processo nº 1.219/2019. Thiago Rocha Ribeiro - Pregoeiro.

LICITAÇÃO COM VALOR ABAIXO DO VALOR DE ALÇADA PARA AUTUAÇÃO - ENVIADO POR MEIO DE ENDEREÇO ELETRÔNICO.

Diário Oficial do Distrito Federal Nº 23, segunda-feira, 3 de fevereiro de 2020
AVISO DE ADIMENTO DO PREGÃO ELETRÔNICO Nº 090/2020 (*) O BRB - BANCO DE BRASÍLIA S.A. torna pública a nova data de realização do Pregão Eletrônico nº 090/2020. Data, horário e endereço eletrônico para abertura: 07/02/2020,",,,AQUISIÇÃO (OUTROS),Unlabeled
7,-16.839954000000002,18.611475,16890,NÃO,1216,2019,CEB,Companhia Energética de Brasília,2020-01-09,6.0,2020.0,2020-02-03 00:00:00,PREG?O ELETR?NICO,3011866.56,,17.0,DIAS,"CONSTRUÇÃO, REFORMA E REMOÇÃO DE REDES","AVISO DE LICITAÇÃO LIC SERVIÇOS CEB-D Nº 001-S01216/2019 - (ELETRÔNICO) Processo: 0310-002411/2018. Objeto: CONTRATAÇÃO DE SERVIÇOS DE CONSTRUÇÃO, REFORMA E REMOÇÃO DE REDES E LINHAS DE DISTRIBUIÇÃO, AÉREAS, PRIMARIAS NO PADRÃO DE 15KV E/OU SECUDÁRIAS NO PADRÃO DE 1KV, EM LINHA VIVA (REDE ENERGIZADA), CONFORME PROJETO BÁSICO Nº 001/2018/GRAR. Abertura: 03/02/2020 às 10h. Valor global estimado: R$ 3.011.866,56 (três milhões, onze mil, oitocentos e sessenta e seis reais e cinquenta e seis centavos). O Edital poderá ser adquirido no Portal de Compras da CEB Distribuição (http://compras.ceb.com.br). Demais informações pelo telefone (61) 3465-9012. Brasília/DF, 08 de janeiro de 2020. MARCELO ANDRADE CRUZ Presidente da Comissão

Diário Oficial do Distrito Federal Nº 22, sexta-feira, 31 de janeiro de 2020
AVISO DE PRORROGAÇÃO LIC SERVIÇOS CEB-D Nº 001-S01216/2019 - (ELETRÔNICO) Processo: 0310-002411/2018. Objeto: CONTRATAÇÃO DE SERVIÇOS DE CONSTRUÇÃO, REFORMA E REMOÇÃO DE REDES E LINHAS DE DISTRIBUIÇÃO, AÉREAS, P",,,SERVIÇOS (OUTROS),Unlabeled
8,32.852942999999996,1.4967391,16891,NÃO,1,2020,CAESB,Companhia de Saneamento do Distrito Federal,2020-01-09,6.0,2020.0,2020-01-22 00:00:00,PREG?O ELETR?NICO,,,9.0,DIAS,MATERIAIS DE FERRO FUNDIDO PARA REDES,"AVISO DE LICITAÇÃO PREGÃO ELETRÔNICO PE Nº 001/2020 Processo: 092.006017/2019. Objeto: Registro de preços para aquisição de materiais de ferro fundido para redes e adutoras de água (Bujões latão, colares de tomada, curvas, extremidades, flanges, hidrantes, juntas, luvas, dentre outros). CRITÉRIO DE JULGAMENTO: Menor Preço; DOTAÇÃO ORÇAMENTÁRIA: UO: 22.202; PROGRAMA DE TRABALHO: 17.122.6001.8517/6977; NATUREZA DE DESPESA: 33.90.30; Código de Aplicação: 12.403.402.200-0. FONTE DE RECURSO: Recursos Próprios, CÓDIGO: 11.101.000.000-3. ENTREGA: 60 dias. VIGÊNCIA: 365 dias. ABERTURA: 22/01/2020, às 09 horas no site www.comprasnet.gov.br (UASG: 974200). INFORMAÇÕES: O edital e seus anexos encontram-se disponíveis no site: www.caesb.df.gov.br - menu Licitações, a partir do dia 09/01/2020. Fone: (61) 3213-7479, E-mail: l i c i t a c a o @ c a e s b . d f . g o v. b r. DIEGO PIRINEUS PATTI. Pregoeiro

LICITAÇÃO COM VALOR ABAIXO DO VALOR DE ALÇADA PARA AUTUAÇÃO - ENVIADO POR MEIO DE ENDEREÇO ELETRÔNICO.",,,AQUISIÇÃO (OUTROS),Unlabeled
9,19.908773,27.352507,16892,NÃO,3,2020,SES,Secretaria  de Estado de Saúde do Distrito Federal,2020-01-10,7.0,2020.0,2020-01-22 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),2763222.6,,8.0,DIAS,"ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS","AVISO DE ABERTURA PREGÃO ELETRÔNICO POR SRP Nº 03/2020 - UASG 926119 Objeto: Aquisição em Sistema de Registro de Preços de material de ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME) - SISTEMA DE VENTILAÇÃO NÃO-INVASIVA CPAP E OUTROS, não contemplados na Tabela SUS DE OPME do Ministério da Saúde, para atender a demanda da unidade de Pneumologia da Rede SES-DF, conforme descritivo e quantitativo do Anexo I do edital. Processo SEI nº 00060-00381562/2018-67. Total de 23 itens (Ampla concorrência com cotas e exclusividade às ME/EPP). Valor estimado R$ 2.763.222,60. Cadastro das Propostas: a partir de 10/01/2020. Abertura das Propostas: 22/01/2020, às 09:00 horas, horário de Brasília, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem ônus, no site ou com ônus no endereço: SAIN - Setor de Áreas Isoladas Norte - Parque Rural s/nº - Asa Norte - Bloco ""A"", 1° andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF. CERIZE HELENA SOUZA SALES Pregoeira",,,AQUISIÇÃO (OUTROS),Unlabeled
