,x,y,idEditais,autuado,nrEdital,anoEdital,siglaLicitante,nomeLicitante,dtPublicacao,nrDodf,anoDodf,dtAbertura,modalidadeLicitacao,vrEstimado,prazo,prazoAbertura,tpPrazo,ementaObj,descObjeto,nrgdf,anogdf,classifObjeto,label
0,9.398367,13.009615,7375,SIM,103,2016,SEPLAG,"Sec. de Estado de Planejamento, Orçamento e Gestão do DF",2017-01-02,1.0,2017.0,2017-01-17 00:00:00,PREG?O ELETR?NICO,53444900.38,,11.0,DIAS,CONTRATAÇÃO DE SOLUÇÃO INTEGRADA (TI) - REABERTO,"PREGÃO ELETRÔNICO Nº 103/2016 - UASG 925041 Objeto: Contratação de Solução Integrada, Parametrizável e Customizada de Tecnologia da Informação - TI para suporte às atividades inerentes à Gestão de Pessoas no âmbito do Governo do Distrito Federal, conforme condições e especificações constantes dos Anexos do Edital. Tipo de Licitação: Menor Preço. Abertura das Propostas dia 17/01/2017 às 10h00min. Valor total estimado: R$ 53.444.900,38. Programa de Trabalho: 04.126.6203.1471.0029. Fonte 100/102. Elemento de Despesa: 33.90.39. Processo: 414.000.869/2015. O edital poderá ser retirado no endereço eletrônico www.comprasgovernamentais.gov.br. Informações pelo telefone: 0xx(61) 3313.8458. Brasília/DF, 30 de dezembro de 2016. GERARDA DA SILVA CARVALHO Pregoeira

DODF Nº9, quinta-feira, 12 de janeiro de 2017
PREGÃO ELETRÔNICO Nº 103/2016 - UASG 925041 A Pregoeira comunica que o Pregão acima citado, cujo objeto é a contratação de Solução Integrada, Parametrizável e Customizada de Tecnologia da Informação - TI para su",,,AQUISIÇÃO DE EQUIPAMENTOS TI / SOFTWARE,Unlabeled
1,9.50365,13.081321,7416,NÃO,102,2016,SEPLAG,"Sec. de Estado de Planejamento, Orçamento e Gestão do DF",2017-01-02,1.0,2017.0,2017-01-13 00:00:00,PREG?O ELETR?NICO,35248.2,,9.0,DIAS,TINTAS/FECHADURA/TAMPA DE VASO SANITÁRIO/BROCAS...,"PREGÃO ELETRÔNICO Nº 102/2016 - UASG 925041 Objeto: Aquisição de material de consumo (tintas, fechadura, tampa de vaso sanitário, lâmpadas, brocas, trenas, corrediças, lanterna, etc), conforme especificações e condições estabelecidas no termo de referência constante do Anexo I do Edital. Tipo de Licitação: Menor Preço. Abertura das Propostas dia 13/01/2017 às 9h. Valor total estimado: R$ 35.248,20. Elemento de despesa: 33.90.30 Programa de Trabalho: 13.122.6002.8517.9634. Fonte 100. Processo: 150.000.655/2016 - Secretaria de Estado de Cultura. O edital poderá ser retirado no endereço eletrônico www.comprasgovernamentais.gov.br. Informações pelo telefone: 0xx(61) 3313.8461.Brasília/DF, 30 de dezembro de 2016. RITA DE CÁSSIA GODINHO DE CAMPOS Pregoeira",,,AQUISIÇÃO (OUTROS),Unlabeled
2,7.1157460000000015,-21.047907000000002,7418,NÃO,1,2017,SES,Secretaria  de Estado de Saúde do Distrito Federal,2017-01-03,2.0,2017.0,2017-01-13 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),1075580.65,,8.0,DIAS,FRASCO E EQUIPO P/ PACIENTES DO PTNED,"PREGÃO ELETRÔNICO POR SRP Nº 01/2017 - UASG 926119 Objeto: Aquisição de frasco e equipo, para administração de nutrição enteral aos pacientes cadastrados no Programa de Terapia de Nutrição Enteral Domiciliar (PTNED), conforme especificações e quantitativos constantes do ANEXO I do Edital. Processo nº 060.010.201/2016. Total de 2 itens. Valor Estimado: R$ 1.075.580,6582. Edital e cadastro das propostas: a partir de 03/01/2017. Abertura das propostas: 13/01/2017, às 09:00h, horário de Brasília, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem ônus, no site ou com ônus no endereço: SAIN - Setor de Áreas Isoladas Norte - Parque Rural s/nº - Asa Norte - Bloco ""A"", 1° andar, sala 83/124, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF. PRISCILLA MOREIRA FALCÃO Pregoeira",,,AQUISIÇÃO DE MEDICAMENTOS E PRODUTOS HOSPITALARES,Unlabeled
3,6.4396653,-21.098951,7419,NÃO,2,2017,SES,Secretaria  de Estado de Saúde do Distrito Federal,2017-01-03,2.0,2017.0,2017-01-13 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),133112.06,,8.0,DIAS,TUBOS ENDOTRAQUEAIS,"PREGÃO ELETRÔNICO POR SRP Nº 02/2017 - UASG 926119 Objeto: Aquisição de tubos endotraqueais, conforme especificações e quantitativos constantes do ANEXO I do Edital. Processo nº 060.005.711/2015. Total de 6 itens. Valor Estimado: R$ 133.112,0628. Edital e cadastro das propostas: a partir de 03/01/2017. Abertura das propostas: 13/01/2017, às 10:00h, horário de Brasília, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem ônus, no site ou com ônus no endereço: SAIN - Setor de Áreas Isoladas Norte - Parque Rural s/nº - Asa Norte - Bloco ""A"", 1° andar, sala 83/124, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF. PRISCILLA MOREIRA FALCÃO Pregoeira",,,AQUISIÇÃO DE MEDICAMENTOS E PRODUTOS HOSPITALARES,Unlabeled
4,6.1465664,-20.721426,7420,NÃO,3,2017,SES,Secretaria  de Estado de Saúde do Distrito Federal,2017-01-03,2.0,2017.0,2017-01-13 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),1346530.0,,8.0,DIAS,RATICIDA ANTICOAGULANTE,"PREGÃO ELETRÔNICO POR SRP Nº 03/2017 - UASG 926119 Objeto: Registro de Preços para eventual aquisição de RATICIDA ANTICOAGULANTE, para o atendimento às demandas da DIVAL/SVS-SES/DF, conforme especificações e quantitativos constantes no Anexo I do Edital. Processo nº: 065.000.195/2016. Total 04 itens. Valor Estimado: R$ 1.346.530,00. Cadastro das Propostas: a partir de 03/01/2017. Abertura das Propostas: 13/01/2017, às 09 horas, horário de Brasília, no site www.com p r a s n e t . g o v. b r. O Edital encontra-se disponibilizado sem ônus, no site ou com ônus no endereço: SAIN- Setor de Áreas Isoladas Norte - Parque Rural s/nº - Asa Norte - Bloco ""A"", 1° andar, sala 83/124, Central de Compras da SUAG/SES, CEP 70770-200, Brasília/DF. CERIZE HELENA SOUZA SALES Pregoeira

OBS.: Número do processo é o mesmo do edital 202/2016",,,AQUISIÇÃO (OUTROS),Unlabeled
5,-1.3533328000000002,11.719557,7421,NÃO,88,2016,NOVACAP,Companhia Urbanizadora da Nova Capital do Brasil,2017-01-03,2.0,2017.0,2017-01-17 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),940910.6,,10.0,DIAS,"MEIO FIO, TUBO DE CONCRETO E ADUELA DE CONCRETO","PREGÃO ELETRÔNICO Nº 88/2016 - ASCAL/PRES - PARA REGISTRO DE PREÇOS A COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL - NOVACAP torna público que realizará Pregão Eletrônico nº 088/2016 - ASCAL/PRES - do tipo menor preço - por lotes - Ata de Registro de Preços objetivando a aquisição de meio fio, tubo de concreto e aduela de concreto, conforme especificações e quantitativos constantes do PAM - Pedido de Aquisição de Material nº 049/2016 da SECOM/DIMAT/DEMAP/DA - (Anexo I) do Edital - Valor estimado da contratação R$ 940.910,60 - Processo nº 112.004.568/2016 - Validade do Registro de Preços 12 (doze) meses, Prazo de Entrega: 30 (trinta) dias corridos e prazo de vigência do contrato: 120 (cento e vinte) dias corridos - Data final para recebimento das propostas: 17 de janeiro de 2017 - às 10:00h. Início da Sessão de disputa: 17 de janeiro de 2017 - às 10:15h. O Edital e seus anexos poderão ser retirados exclusivamente no site www.licitacoes-e.com.br a partir do dia 03 de janeiro de 2017. Contatos e informações",,,AQUISIÇÃO (OUTROS),Unlabeled
6,-1.2797933000000001,11.826749000000001,7422,NÃO,90,2016,NOVACAP,Companhia Urbanizadora da Nova Capital do Brasil,2017-01-03,2.0,2017.0,2017-01-16 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),795600.0,,9.0,DIAS,FORNECIMENTO DE AREIA ROSA LAVADA,"PREGÃO ELETRÔNICO Nº 90/2016 - ASCAL/PRES - PARA REGISTRO DE PREÇOS A COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL - NOVACAP torna público que realizará Pregão Eletrônico nº 090/2016 - ASCAL/PRES - do tipo menor preço - lote único - Ata de Registro de Preços objetivando a contratação de empresa especializada no fornecimento de areia rosa lavada, para suprir a demanda dos diversos setores da Novacap, conforme especificações e quantitativos constantes do Termo de Referência - (Anexo I) do Edital - Valor estimado da contratação R$ 795.600,00 - Processo nº 112.003.465/2016 - Validade do Registro de Preços 12 (doze) meses, Prazo de Entrega: 72 (setenta e duas) horas e prazo de vigência do contrato: 120 (cento e vinte) dias corridos - Data final para recebimento das propostas: 16 de janeiro de 2017 - às 10:00h. Início da Sessão de disputa: 16 de janeiro de 2017 - às 10:15h. O Edital e seus anexos poderão ser retirados exclusivamente no site www.licitacoes-e.com.br a partir do dia 03 de janeiro de 2017. Contatos",,,SERVIÇOS (OUTROS),Unlabeled
7,-1.2751937,11.823228,7423,NÃO,95,2016,NOVACAP,Companhia Urbanizadora da Nova Capital do Brasil,2017-01-03,2.0,2017.0,2017-01-16 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),1003500.0,,9.0,DIAS,FORNECIMENTO DE BRITA GRADUADA SIMPLES,"PREGÃO ELETRÔNICO Nº 95/2016 - ASCAL/PRES - PARA REGISTRO DE PREÇOS A COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL - NOVACAP torna público que realizará Pregão Eletrônico nº 095/2016 - ASCAL/PRES - do tipo menor preço - lote único - Ata de Registro de Preços objetivando a contratação de empresa especializada no fornecimento de brita graduada simples para suprir a demanda dos diversos setores da Novacap, conforme especificações e quantitativos constantes do Termo de Referência - (Anexo I) do Edital - Valor estimado da contratação R$ 1.003.500,00 - Processo nº 112.003.466/2016 - Validade do Registro de Preços 12 (doze) meses, Prazo de Entrega: 72 (setenta e duas) horas e prazo de vigência do contrato: 120 (cento e vinte) dias corridos - Data final para recebimento das propostas: 16 de janeiro de 2017 - às 14:00h. Início da Sessão de disputa: 16 de janeiro de 2017 - às 14:15h. O Edital e seus anexos poderão ser retirados exclusivamente no site www.licitacoes-e.com.br a partir do dia 03 de janeiro de 2017. Co",,,SERVIÇOS (OUTROS),Unlabeled
8,-1.2880691999999998,11.82354,7424,NÃO,96,2016,NOVACAP,Companhia Urbanizadora da Nova Capital do Brasil,2017-01-03,2.0,2017.0,2017-01-17 00:00:00,REGISTRO DE PREÇOS (PREGÃO ELETRÔNICO),693702.0,,10.0,DIAS,FORNECIMENTO DE BRITA 01,"PREGÃO ELETRÔNICO Nº 96/2016 - ASCAL/PRES - PARA REGISTRO DE PREÇOS A COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL - NOVACAP torna público que realizará Pregão Eletrônico nº 096/2016 - ASCAL/PRES - do tipo menor preço - lote único - Ata de Registro de Preços objetivando a contratação de empresa especializada no fornecimento de brita 01 para suprir a demanda dos diversos setores da Novacap, conforme especificações e quantitativos constantes do Termo de Referência - (Anexo I) do Edital - Valor estimado da contratação R$ 693.702,00 - Processo nº 112.003.472/2016 - Validade do Registro de Preços 12 (doze) meses, Prazo de Entrega: 72 (setenta e duas) horas e prazo de vigência do contrato: 120 (cento e vinte) dias corridos - Data final para recebimento das propostas: 17 de janeiro de 2017 - às 14:00h. Início da Sessão de disputa: 17 de janeiro de 2017 - às 14:15h. O Edital e seus anexos poderão ser retirados exclusivamente no site www.licitacoes-e.com.br a partir do dia 03 de janeiro de 2017. Contatos e informa",,,SERVIÇOS (OUTROS),Unlabeled
9,0.061054192,9.252528,7425,NÃO,98,2016,NOVACAP,Companhia Urbanizadora da Nova Capital do Brasil,2017-01-03,2.0,2017.0,2017-01-20 00:00:00,PREG?O ELETR?NICO,72000.0,,13.0,DIAS,MANUT. P/ 4 ELEVADORES ELÉTRICOS E 1 HIDRÁULICO,"PREGÃO ELETRÔNICO Nº 98/2016 - ASCAL/PRES. A COMPANHIA URBANIZADORA DA NOVA CAPITAL DO BRASIL - NOVACAP torna público que realizará Pregão Eletrônico nº 098/2016 - ASCAL/PRES - do tipo menor preço unitário - lote único para contratação de empresa especializada na prestação de serviços contínuos especializados para manutenção preventiva, corretiva e assistência técnica, com fornecimento de: mão de obra, reparos, peças genuinamente originais e novas, materiais de reposição, ferramental e insumos, bem como quaisquer outros necessários à operação de quatro elevadores elétricos de frequência variável - VVVF e um elevador hidráulico, instalados em diversas unidades de saúde do Distrito Federal, na forma e condições constantes do Termo de Referência - (Anexo I) do Edital - Valor estimado da contratação R$ 72.000,00 - Fonte de Recursos - Programa de Trabalho: 10.122.6002.2396.5303 - conservação das estruturas físicas de edificações públicas - SES - DF - Fonte 100 - Natureza da Despesa 33.90.39 no valor de R$ 72.000,0",,,SERVIÇOS (OUTROS),Unlabeled
